study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
SANDD	reyc18	Rey Copy: Detail #18.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Copy: Detail #18.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	rey_copy_raw	Rey Copy Raw Score (From Rey Test booklet form completed by Rey scorer)	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Copy Raw Score (From Rey Test booklet form completed by Rey scorer)	initial/baseline timepoint		numeric			82	30.1	4.6	31	15	36	140
SANDD	rey_copy_raw	Rey Copy Raw Score (From Rey Test booklet form completed by Rey scorer)	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Copy Raw Score (From Rey Test booklet form completed by Rey scorer)	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyc_rawtot	Rey Copy total score.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Copy total score.	initial/baseline timepoint		numeric			82	30.1	4.6	31	15	36	140
SANDD	reyc_rawtot	Rey Copy total score.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Copy total score.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir01	Rey Immediate Recall: Detail #1.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #1.	initial/baseline timepoint		numeric			82	0.9	0.5	1	0	2	140
SANDD	reyir01	Rey Immediate Recall: Detail #1.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #1.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir02	Rey Immediate Recall: Detail #2.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #2.	initial/baseline timepoint		numeric			82	1.6	0.6	2	0	2	140
SANDD	reyir02	Rey Immediate Recall: Detail #2.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #2.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir03	Rey Immediate Recall: Detail #3.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #3.	initial/baseline timepoint		numeric			82	1.2	0.8	1	0	2	140
SANDD	reyir03	Rey Immediate Recall: Detail #3.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #3.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir04	Rey Immediate Recall: Detail #4.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #4.	initial/baseline timepoint		numeric			82	1.6	0.7	2	0	2	140
SANDD	reyir04	Rey Immediate Recall: Detail #4.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #4.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir05	Rey Immediate Recall: Detail #5.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #5.	initial/baseline timepoint		numeric			82	1.6	0.6	2	0	2	140
SANDD	reyir05	Rey Immediate Recall: Detail #5.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #5.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir06	Rey Immediate Recall: Detail #6.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #6.	initial/baseline timepoint		numeric			82	0.9	0.8	1	0	2	140
SANDD	reyir06	Rey Immediate Recall: Detail #6.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #6.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir07	Rey Immediate Recall: Detail #7.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #7.	initial/baseline timepoint		numeric			82	0.6	0.9	0	0	2	140
SANDD	reyir07	Rey Immediate Recall: Detail #7.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #7.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir08	Rey Immediate Recall: Detail #8.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #8.	initial/baseline timepoint		numeric			82	1.1	0.7	1	0	2	140
SANDD	reyir08	Rey Immediate Recall: Detail #8.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #8.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir09	Rey Immediate Recall: Detail #9.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #9.	initial/baseline timepoint		numeric			82	0.9	0.9	1	0	2	140
SANDD	reyir09	Rey Immediate Recall: Detail #9.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #9.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir10	Rey Immediate Recall: Detail #10.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #10.	initial/baseline timepoint		numeric			82	0.1	0.4	0	0	2	140
SANDD	reyir10	Rey Immediate Recall: Detail #10.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #10.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir11	Rey Immediate Recall: Detail #11.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #11.	initial/baseline timepoint		numeric			82	1.4	0.6	1	0	2	140
SANDD	reyir11	Rey Immediate Recall: Detail #11.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #11.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir12	Rey Immediate Recall: Detail #12.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #12.	initial/baseline timepoint		numeric			82	1	0.9	1	0	2	140
SANDD	reyir12	Rey Immediate Recall: Detail #12.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #12.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir13	Rey Immediate Recall: Detail #13.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #13.	initial/baseline timepoint		numeric			82	1.6	0.7	2	0	2	140
SANDD	reyir13	Rey Immediate Recall: Detail #13.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #13.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir14	Rey Immediate Recall: Detail #14.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #14.	initial/baseline timepoint		numeric			82	1.2	0.7	1	0	2	140
SANDD	reyir14	Rey Immediate Recall: Detail #14.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #14.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir15	Rey Immediate Recall: Detail #15.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #15.	initial/baseline timepoint		numeric			82	0.9	0.9	1	0	2	140
SANDD	reyir15	Rey Immediate Recall: Detail #15.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #15.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir16	Rey Immediate Recall: Detail #16.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #16.	initial/baseline timepoint		numeric			82	1.1	0.9	2	0	2	140
SANDD	reyir16	Rey Immediate Recall: Detail #16.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #16.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir17	Rey Immediate Recall: Detail #17.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #17.	initial/baseline timepoint		numeric			82	0.9	0.6	1	0	2	140
SANDD	reyir17	Rey Immediate Recall: Detail #17.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #17.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir18	Rey Immediate Recall: Detail #18.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #18.	initial/baseline timepoint		numeric			82	1	0.7	1	0	2	140
SANDD	reyir18	Rey Immediate Recall: Detail #18.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall: Detail #18.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	rey_ir_pct	Rey IR percentile Score (From Rey Test booklet form completed by Rey scorer).	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey IR percentile Score (From Rey Test booklet form completed by Rey scorer).	initial/baseline timepoint		numeric			82	35.1	26.5	25.5	1	92	140
SANDD	rey_ir_pct	Rey IR percentile Score (From Rey Test booklet form completed by Rey scorer).	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey IR percentile Score (From Rey Test booklet form completed by Rey scorer).	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	rey_ir_raw	Rey IR Raw Score (From Rey Test booklet form completed by Rey scorer)	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey IR Raw Score (From Rey Test booklet form completed by Rey scorer)	initial/baseline timepoint		numeric			82	19.6	5.2	20	7.5	31	140
SANDD	rey_ir_raw	Rey IR Raw Score (From Rey Test booklet form completed by Rey scorer)	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey IR Raw Score (From Rey Test booklet form completed by Rey scorer)	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	reyir_rawtot	Rey Immediate Recall total score.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall total score.	initial/baseline timepoint		numeric			82	19.6	5.2	20	7.5	31	140
SANDD	reyir_rawtot	Rey Immediate Recall total score.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey Immediate Recall total score.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	rey_ir_t	Rey IR T Score (From Rey Test booklet form completed by Rey scorer).	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey IR T Score (From Rey Test booklet form completed by Rey scorer).	initial/baseline timepoint		numeric			82	45	8.8	43.5	24	64	140
SANDD	rey_ir_t	Rey IR T Score (From Rey Test booklet form completed by Rey scorer).	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial	Rey IR T Score (From Rey Test booklet form completed by Rey scorer).	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	strp_clr_comp	Total complete color naming on the Stroop task (TEST PAGE 2- Color naming).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total complete color naming on the Stroop task (TEST PAGE 2- Color naming).	initial/baseline timepoint		numeric		TEST PAGE 2- Color naming	83	64.3	14.6	64	31	91	139
SANDD	strp_clr_comp	Total complete color naming on the Stroop task (TEST PAGE 2- Color naming).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total complete color naming on the Stroop task (TEST PAGE 2- Color naming).	6-month follow up		numeric		TEST PAGE 2- Color naming	-	-	-	-	-	-	75
SANDD	strp_clr_err	Total errors on the Stroop color naming task (TEST PAGE 2- Color naming).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total errors on the Stroop color naming task (TEST PAGE 2- Color naming).	initial/baseline timepoint		numeric		TEST PAGE 2- Color naming	83	0.4	0.8	0	0	3	139
SANDD	strp_clr_err	Total errors on the Stroop color naming task (TEST PAGE 2- Color naming).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total errors on the Stroop color naming task (TEST PAGE 2- Color naming).	6-month follow up		numeric		TEST PAGE 2- Color naming	-	-	-	-	-	-	75
SANDD	strp_int_comp	Total complete interference on the Stroop task (TEST PAGE 3- Interference).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total complete interference on the Stroop task (TEST PAGE 3- Interference).	initial/baseline timepoint		numeric			82	40	12.9	40	0	66	140
SANDD	strp_int_comp	Total complete interference on the Stroop task (TEST PAGE 3- Interference).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total complete interference on the Stroop task (TEST PAGE 3- Interference).	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	strp_int_err	Total errors interference on the Stroop task (TEST PAGE 3- Interference).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total errors interference on the Stroop task (TEST PAGE 3- Interference).	initial/baseline timepoint		numeric			82	0.7	1.2	0	0	7	140
SANDD	strp_int_err	Total errors interference on the Stroop task (TEST PAGE 3- Interference).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total errors interference on the Stroop task (TEST PAGE 3- Interference).	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	strp_wrd_comp	Total complete word reading on the Stroop task (TEST PAGE 1 - Word Reading).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total complete word reading on the Stroop task (TEST PAGE 1 - Word Reading).	initial/baseline timepoint		numeric			83	84.9	17.8	86	17	120	139
SANDD	strp_wrd_comp	Total complete word reading on the Stroop task (TEST PAGE 1 - Word Reading).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total complete word reading on the Stroop task (TEST PAGE 1 - Word Reading).	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	strp_wrd_err	Total errors on the Stroop word reading task (TEST PAGE 1 - Word Reading).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total errors on the Stroop word reading task (TEST PAGE 1 - Word Reading).	initial/baseline timepoint		numeric			83	1	7.7	0	0	70	139
SANDD	strp_wrd_err	Total errors on the Stroop word reading task (TEST PAGE 1 - Word Reading).	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test	Total errors on the Stroop word reading task (TEST PAGE 1 - Word Reading).	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	fas_a	Number of items completed on Verbal Fluency Test-FAS on item A.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test	Number of items completed on Verbal Fluency Test-FAS on item A.	initial/baseline timepoint		numeric			83	9	3.5	9	2	19	139
SANDD	fas_a	Number of items completed on Verbal Fluency Test-FAS on item A.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test	Number of items completed on Verbal Fluency Test-FAS on item A.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	fas_f	Number of items completed on Verbal Fluency Test-FAS on item F.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test	Number of items completed on Verbal Fluency Test-FAS on item F.	initial/baseline timepoint		numeric			83	10	3.3	10	1	17	139
SANDD	fas_f	Number of items completed on Verbal Fluency Test-FAS on item F.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test	Number of items completed on Verbal Fluency Test-FAS on item F.	6-month follow up		numeric			-	-	-	-	-	-	75
SANDD	fas_s	Number of items completed on Verbal Fluency Test-FAS on item S.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test	Number of items completed on Verbal Fluency Test-FAS on item S.	initial/baseline timepoint		numeric			83	11.8	3.6	11	2	22	139
SANDD	fas_s	Number of items completed on Verbal Fluency Test-FAS on item S.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test	Number of items completed on Verbal Fluency Test-FAS on item S.	6-month follow up		numeric			-	-	-	-	-	-	75
SHINE	nsrr_bmi	Body mass index (BMI): Infant	Harmonized/Anthropometry	Body mass index (BMI): Infant	Visit 1		numeric		kilograms per meters squared (kg/m2)	417	15.3	1.5	15.4	10.9	20.1	16
SHINE	nsrr_bmi	Body mass index (BMI): Infant	Harmonized/Anthropometry	Body mass index (BMI): Infant	Visit 2		numeric		kilograms per meters squared (kg/m2)	399	17.5	1.5	17.6	13.3	22.7	34
SHINE	nsrr_bmi	Body mass index (BMI): Infant	Harmonized/Anthropometry	Body mass index (BMI): Infant	Visit 3		numeric		kilograms per meters squared (kg/m2)	371	17.3	1.5	17.2	13.3	22.9	62
SHINE	nsrr_bmi	Body mass index (BMI): Infant	Harmonized/Anthropometry	Body mass index (BMI): Infant	Visit 4		numeric		kilograms per meters squared (kg/m2)	326	16.7	1.5	16.6	12.7	22.7	107
SHINE	nsrr_age	Subject age: Infant/Child	Harmonized/Sociodemographics	Subject age: Infant/Child	Visit 1		numeric		years	417	0.1	0.03	0.09	0.04	0.3	16
