study_name	variable_name	variable_label	bdchm_class	CURIE	folder	description	domain	type
STAGES	cir_0400	cir_0400			Horne-Ostberg Morningness-Eveningness Questionnaire: Time of evening you need sleepAt what time in the evening do you feel tired and, as a result, in need of sleep? (Check one)	At what time in the evening do you feel tired and, as a result, in need of sleep? (Check one)	1:1:45-3am|2:12:30-1:45am|3:10:15pm-12:30am|4:9-10:15pm|5:8-9pm	choices
STAGES	cir_0500	cir_0500			"Horne-Ostberg Morningness-Eveningness Questionnaire: Time of day reaching ""feeling best"" peakAt what time of the day do you think that you reach your ""feeling best"" peak? (Check one)"	"At what time of the day do you think that you reach your ""feeling best"" peak? (Check one)"	1:10pm-12am|2:5-10pm|3:10am-5pm|4:8-10am|5:5-8am|6:12-5am	choices
STAGES	cir_0600	cir_0600			Horne-Ostberg Morningness-Eveningness Questionnaire: Morning or evening typeOne hears about 'morning' and 'evening' types of people.  Which ONE of these types do you consider yourself to be?	One hears about 'morning' and 'evening' types of people. Which ONE of these types do you consider yourself to be?	0:Definitely evening|2:More evening than morning|4:More morning than evening|6:Definitely morning	choices
STAGES	map_0400	map_0400			Fall asleep at workDuring the last month on how many nights or days per week have you had or been told you had the following (please check only one box per question)? Falling asleep when at work	During the last month on how many nights or days per week have you had or been told you had the following (please check only one box per question)? Falling asleep when at work	0:Never|1:Rarely|2:Sometimes|3:Frequently|4:Always|5:Don't Know	choices
STAGES	map_0700	map_0700			Excessive sleepinessDuring the last month on how many nights or days per week have you had or been told you had the following (please check only one box per question)? Excessive sleepiness	During the last month on how many nights or days per week have you had or been told you had the following (please check only one box per question)? Excessive sleepiness	0:Never|1:Rarely|2:Sometimes|3:Frequently|4:Always|5:Don't Know	choices
STAGES	map_0900	map_0900			Fall asleep drivingDuring the last month on how many nights or days per week have you had or been told you had the following (please check only one box per question)? Falling asleep while driving	During the last month on how many nights or days per week have you had or been told you had the following (please check only one box per question)? Falling asleep while driving	0:Never|1:Rarely|2:Sometimes|3:Frequently|4:Always|5:Don't Know	choices
STAGES	narc_0050	narc_0050			Currently being treated for narcolepsyAre you currently being treated for Narcolepsy?	Are you currently being treated for Narcolepsy?	0:No|1:Yes|-55:Don't Know	choices
STAGES	narc_0100	narc_0100			Frequency of muscle weakness when tell or hear joke, presentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0110	narc_0110			Frequency of muscle weakness when tell or hear joke, before treatmentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0200	narc_0200			Frequency of muscle weakness when laugh, currentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0210	narc_0210			Frequency of muscle weakness when laugh, before treatmentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0300	narc_0300			Frequency of muscle weakness when angry, currentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0310	narc_0310			Frequency of muscle weakness when angry, before treatmentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0400	narc_0400			Frequency of muscle weakness when stressed, currentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0410	narc_0410			Frequency of muscle weakness when stressed, before treatmentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0500	narc_0500			Frequency of muscle weakness when making verbal response in playful context, currentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0510	narc_0510			Frequency of muscle weakness when making verbal response in playful context, before treatmentHow often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	How often do you currently experience episodes of muscle weakness in your legs or buckling of your knees in the following situations	0:Never|1:Only a few times ever|2:Less than once/month|3:At least once/month but less than once/week|4:At least once/week	choices
STAGES	narc_0600	narc_0600			Sagging or dropping of jawPlease indicate which muscles are affected when you experience muscle weakness.  Then specify the two situations which are most frequently associated with each type of muscle weakness.	Please indicate which muscles are affected when you experience muscle weakness. Then specify the two situations which are most frequently associated with each type of muscle weakness.	0:No|1:Yes	choices
STAGES	narc_0700	narc_0700			Abrupt dropping of head and/or shouldersPlease indicate which muscles are affected when you experience muscle weakness.  Then specify the two situations which are most frequently associated with each type of muscle weakness.	Please indicate which muscles are affected when you experience muscle weakness. Then specify the two situations which are most frequently associated with each type of muscle weakness.	0:No|1:Yes	choices
STAGES	narc_0800	narc_0800			Weakness in armsPlease indicate which muscles are affected when you experience muscle weakness.  Then specify the two situations which are most frequently associated with each type of muscle weakness.	Please indicate which muscles are affected when you experience muscle weakness. Then specify the two situations which are most frequently associated with each type of muscle weakness.	0:No|1:Yes	choices
STAGES	narc_0900	narc_0900			Slurring of speechPlease indicate which muscles are affected when you experience muscle weakness.  Then specify the two situations which are most frequently associated with each type of muscle weakness.	Please indicate which muscles are affected when you experience muscle weakness. Then specify the two situations which are most frequently associated with each type of muscle weakness.	0:No|1:Yes	choices
STAGES	narc_1000	narc_1000			Fallen to ground unable to movePlease indicate which muscles are affected when you experience muscle weakness.  Then specify the two situations which are most frequently associated with each type of muscle weakness.	Please indicate which muscles are affected when you experience muscle weakness. Then specify the two situations which are most frequently associated with each type of muscle weakness.	0:No|1:Yes	choices
STAGES	narc_1100	narc_1100			Duration of the muscle weaknessHow long does muscle weakness typically last?	How long does muscle weakness typically last?	0:Less than 30 sec|1:30 sec - 2 min|2:2 min - 10 min|3:more than 10 min	choices
STAGES	narc_1200	narc_1200			Can you hear during a typical episodeDuring a typical episode of muscle weakness	During a typical episode of muscle weakness	0:Never|1:Rarely|2:Sometimes|3:Always|4:Don't Know	choices
STAGES	narc_1300	narc_1300			Can you see during a typical episodeDuring a typical episode of muscle weakness	During a typical episode of muscle weakness	0:Never|1:Rarely|2:Sometimes|3:Always|4:Don't Know	choices
STAGES	narc_1400	narc_1400			Do you fall asleep during a typical episodeDuring a typical episode of muscle weakness	During a typical episode of muscle weakness	0:Never|1:Rarely|2:Sometimes|3:Always|4:Don't Know	choices
STAGES	narc_1500	narc_1500			Do you have time to sit or break your fall during a typical episodeDuring a typical episode of muscle weakness	During a typical episode of muscle weakness	0:Never|1:Rarely|2:Sometimes|3:Always|4:Don't Know	choices
STAGES	narc_1610	narc_1610			Muscle weakness, time frameHow frequently do you currently experience one of these episodes of muscle weakness? Per day/week/month/year	How frequently do you currently experience one of these episodes of muscle weakness? Per day/week/month/year	0:Day|1:Week|2:Month|3:Year	choices
STAGES	narc_1650	narc_1650			Muscle weakness, last experienceWhen did you last experience an episode of muscle weakness?	When did you last experience an episode of muscle weakness?	0:In the last week|1:In the last month|2:In the last year|3:More then a year ago	choices
STAGES	narc_1701	narc_1701			Muscle weakness, age of the first episode, don't knowHow old were you the first time you experience an episode of muscle weakness?  Don't know	How old were you the first time you experience an episode of muscle weakness? Don't know	0:No|1:Yes|-55:Don't Know	choices
STAGES	narc_1710	narc_1710			Muscle weakness, month of the first episodeIn what month (approximately) did your first episode of muscle weakness occur?	In what month (approximately) did your first episode of muscle weakness occur?	0:Did not have muscle weakness|1:Jan|2:Feb|3:March|4:April|5:May|6:June|7:July|8:Aug|9:Sept|10:Oct|11:Nov|12:Dec	choices
STAGES	par_0101	par_0101			Frequency of leg twitch/kick, never or don't knowHow often do your legs twitch or kick when you sleep? Never or don't know	How often do your legs twitch or kick when you sleep? Never or don't know	0:No|1:Yes|-55:Don't Know	choices
STAGES	par_0110	par_0110			Frequency of leg twitch/kick, time frameHow often do your legs twitch or kick when you sleep? Per night/week/month/year	How often do your legs twitch or kick when you sleep? Per night/week/month/year	0:Week|1:Month|2:Year	choices
STAGES	par_0201	par_0201			Frequency of sleepwalk, never or don't knowHow often do you walk in your sleep? Never or don't know	How often do you walk in your sleep? Never or don't know	0:No|1:Yes|-55:Don't Know	choices
STAGES	par_0210	par_0210			Frequency of sleepwalk, time frameHow often do you walk in your sleep? Per night/week/month/year	How often do you walk in your sleep? Per night/week/month/year	0:Week|1:Month|2:Year	choices
STAGES	par_0301	par_0301			Frequency of eat/drink in sleep, never or don't knowHow often do you awaken during the night and are unable to return to sleep without having something to eat or drink (other than water for thirst or a dry mouth)? Never or don't know	How often do you awaken during the night and are unable to return to sleep without having something to eat or drink (other than water for thirst or a dry mouth)? Never or don't know	0:No|1:Yes|-55:Don't Know	choices
